filename,answer
data/train_images\train_08761.png,n0jr4y6e
data/train_images\train_08762.png,r0uzno5m
data/train_images\train_08763.png,jwm1wuvw
data/train_images\train_08764.png,kcy25dsr
data/train_images\train_08765.png,yswe7mdx
data/train_images\train_08766.png,auj8nt5z
data/train_images\train_08767.png,1ap4b7qp
data/train_images\train_08768.png,izj8hb3q
data/train_images\train_08769.png,gdfjx09t
data/train_images\train_08770.png,i8vk2set
data/train_images\train_08771.png,b95mg9d8
data/train_images\train_08772.png,0a78p5pm
data/train_images\train_08773.png,1n3uxj1n
data/train_images\train_08774.png,5kts5741
data/train_images\train_08775.png,f92p2fag
data/train_images\train_08776.png,t4ca8dqe
data/train_images\train_08777.png,32vzofv1
data/train_images\train_08778.png,58dnbc1h
data/train_images\train_08779.png,84ycpm9o
data/train_images\train_08780.png,tt0t1510
data/train_images\train_08781.png,oa83z725
data/train_images\train_08782.png,7haydvoe
data/train_images\train_08783.png,3h2k7r2g
data/train_images\train_08784.png,nkt7legv
data/train_images\train_08785.png,9wadgi8y
data/train_images\train_08786.png,a7duqi8u
data/train_images\train_08787.png,uk5vpax4
data/train_images\train_08788.png,467q3vbj
data/train_images\train_08789.png,bn81sgbj
data/train_images\train_08790.png,6yvw3w11
data/train_images\train_08791.png,kfrv0hlx
data/train_images\train_08792.png,dls7hgh5
data/train_images\train_08793.png,cvtn9sfo
data/train_images\train_08794.png,8ipc5gdr
data/train_images\train_08795.png,leqtim88
data/train_images\train_08796.png,77xwkl2v
data/train_images\train_08797.png,ksmhkd7t
data/train_images\train_08798.png,sd3qctpv
data/train_images\train_08799.png,nbnafn02
data/train_images\train_08800.png,kbq44c9l
data/train_images\train_08801.png,i03gdij6
data/train_images\train_08802.png,vruffdzt
data/train_images\train_08803.png,bq56s1l2
data/train_images\train_08804.png,wdwsyf2q
data/train_images\train_08805.png,99427iti
data/train_images\train_08806.png,r3popdol
data/train_images\train_08807.png,xcomi955
data/train_images\train_08808.png,1axto8d8
data/train_images\train_08809.png,jypakxas
data/train_images\train_08810.png,og7y2ne8
data/train_images\train_08811.png,bqqgu407
data/train_images\train_08812.png,thyuao2u
data/train_images\train_08813.png,ccvnldck
data/train_images\train_08814.png,y5ktq4oh
data/train_images\train_08815.png,z01ena4p
data/train_images\train_08816.png,deombw6x
data/train_images\train_08817.png,o5avhuci
data/train_images\train_08818.png,lm1gwled
data/train_images\train_08819.png,nudm0r9u
data/train_images\train_08820.png,dh4p9xm3
data/train_images\train_08821.png,5v9c5wnt
data/train_images\train_08822.png,jc3w8wdc
data/train_images\train_08823.png,y03lt2kg
data/train_images\train_08824.png,5efy50t0
data/train_images\train_08825.png,gdm5qxl8
data/train_images\train_08826.png,6hdlzx5g
data/train_images\train_08827.png,6jz0gcq8
data/train_images\train_08828.png,x3l64vyv
data/train_images\train_08829.png,j00ycwqi
data/train_images\train_08830.png,1hvn0bhn
data/train_images\train_08831.png,l9khp6vc
data/train_images\train_08832.png,ky6kdjlh
data/train_images\train_08833.png,r1erdli5
data/train_images\train_08834.png,agbp9gxv
data/train_images\train_08835.png,unf6i7d1
data/train_images\train_08836.png,nvp77hts
data/train_images\train_08837.png,b6zx7qmh
data/train_images\train_08838.png,224yl5di
data/train_images\train_08839.png,u321z3wk
data/train_images\train_08840.png,wms6fdgd
data/train_images\train_08841.png,9cbt3ztm
data/train_images\train_08842.png,bon24m3z
data/train_images\train_08843.png,5a0km653
data/train_images\train_08844.png,oov3rlra
data/train_images\train_08845.png,rv0gk7jv
data/train_images\train_08846.png,tp6unbok
data/train_images\train_08847.png,ylua6m7m
data/train_images\train_08848.png,1p1md97z
data/train_images\train_08849.png,pswijlq5
data/train_images\train_08850.png,6xs6yc73
data/train_images\train_08851.png,iekz9l87
data/train_images\train_08852.png,9de6jsxd
data/train_images\train_08853.png,f0wn6apo
data/train_images\train_08854.png,muu0f9cq
data/train_images\train_08855.png,jno8tnvf
data/train_images\train_08856.png,swdzpz2d
data/train_images\train_08857.png,s95eebrl
data/train_images\train_08858.png,gtu4l0by
data/train_images\train_08859.png,9ivtq6ul
data/train_images\train_08860.png,jfa7nebr
data/train_images\train_08861.png,49bmoi38
data/train_images\train_08862.png,dyw9bvfp
data/train_images\train_08863.png,gsn11vru
data/train_images\train_08864.png,j4sf3sdv
data/train_images\train_08865.png,ef23nrs1
data/train_images\train_08866.png,wvpfg5d9
data/train_images\train_08867.png,07ws3sbg
data/train_images\train_08868.png,tsvluopf
data/train_images\train_08869.png,k6m7wrrg
data/train_images\train_08870.png,uqgtump1
data/train_images\train_08871.png,lmcpmvij
data/train_images\train_08872.png,9vvmft5i
data/train_images\train_08873.png,599ils71
data/train_images\train_08874.png,nt3yupdd
data/train_images\train_08875.png,knc4pqlo
data/train_images\train_08876.png,y5d5qn0k
data/train_images\train_08877.png,3bqmn8i9
data/train_images\train_08878.png,5ujqxu3b
data/train_images\train_08879.png,blc4wa1b
data/train_images\train_08880.png,ar2zsin4
data/train_images\train_08881.png,sczlsr9g
data/train_images\train_08882.png,36jo7izc
data/train_images\train_08883.png,9rpqix31
data/train_images\train_08884.png,dcs6wpbn
data/train_images\train_08885.png,gzcw6j7o
data/train_images\train_08886.png,a8526abc
data/train_images\train_08887.png,babtf7yg
data/train_images\train_08888.png,8ev23u50
data/train_images\train_08889.png,vu2ffowo
data/train_images\train_08890.png,zmlbw1zv
data/train_images\train_08891.png,kfmvef8w
data/train_images\train_08892.png,42a3685m
data/train_images\train_08893.png,hn77s4h3
data/train_images\train_08894.png,b2q3ldp5
data/train_images\train_08895.png,fklulx3w
data/train_images\train_08896.png,6rcxxyp0
data/train_images\train_08897.png,rltg4o4c
data/train_images\train_08898.png,1y7lbdk5
data/train_images\train_08899.png,akad9xqv
data/train_images\train_08900.png,dwspce5s
data/train_images\train_08901.png,vlbpddv0
data/train_images\train_08902.png,03kgylen
data/train_images\train_08903.png,qwf3nwv6
data/train_images\train_08904.png,xkjtavlv
data/train_images\train_08905.png,xs3x24u9
data/train_images\train_08906.png,yp9svz9e
data/train_images\train_08907.png,3etsg8vi
data/train_images\train_08908.png,399gnv0k
data/train_images\train_08909.png,hkvxamln
data/train_images\train_08910.png,t5fxjuq1
data/train_images\train_08911.png,9u6r469f
data/train_images\train_08912.png,rffm97n5
data/train_images\train_08913.png,qtc4eilu
data/train_images\train_08914.png,f3h9s0hm
data/train_images\train_08915.png,ri2xflzk
data/train_images\train_08916.png,xvc3jnmz
data/train_images\train_08917.png,itotbbql
data/train_images\train_08918.png,egqcspd7
data/train_images\train_08919.png,xah6ix4r
data/train_images\train_08920.png,8qgoew2t
data/train_images\train_08921.png,5z96p1by
data/train_images\train_08922.png,6vkxnmt3
data/train_images\train_08923.png,c1wq8g4b
data/train_images\train_08924.png,uesr9eyy
data/train_images\train_08925.png,iavpts12
data/train_images\train_08926.png,tvvdg7eo
data/train_images\train_08927.png,g9tqfqh4
data/train_images\train_08928.png,ynh2e809
data/train_images\train_08929.png,8i9k5b3a
data/train_images\train_08930.png,k33muh4z
data/train_images\train_08931.png,mh43nv5x
data/train_images\train_08932.png,6um60xpq
data/train_images\train_08933.png,d4d7x5gy
data/train_images\train_08934.png,qbch1dvu
data/train_images\train_08935.png,gfhyz3k8
data/train_images\train_08936.png,xl78fpya
data/train_images\train_08937.png,4qtp87ok
data/train_images\train_08938.png,y16brixy
data/train_images\train_08939.png,wz6dtvld
data/train_images\train_08940.png,008ajhcd
data/train_images\train_08941.png,f6mq886k
data/train_images\train_08942.png,ornlaqxu
data/train_images\train_08943.png,iejflat0
data/train_images\train_08944.png,9clujy44
data/train_images\train_08945.png,6yp8njgk
data/train_images\train_08946.png,ffsaifau
data/train_images\train_08947.png,xz8ku3qp
data/train_images\train_08948.png,3wq371fd
data/train_images\train_08949.png,tq5dyv49
data/train_images\train_08950.png,9fs8p935
data/train_images\train_08951.png,xi9xc3ut
data/train_images\train_08952.png,36wdpcsu
data/train_images\train_08953.png,fizmemby
data/train_images\train_08954.png,v6opb37j
data/train_images\train_08955.png,xtgr84zp
data/train_images\train_08956.png,b1dp6o7e
data/train_images\train_08957.png,0c07jnqv
data/train_images\train_08958.png,55y5i4df
data/train_images\train_08959.png,a2rn9jjd
data/train_images\train_08960.png,ldel77xd
data/train_images\train_08961.png,x0jyd1cs
data/train_images\train_08962.png,ql6gw0z6
data/train_images\train_08963.png,9izxwr5r
data/train_images\train_08964.png,fenk6cng
data/train_images\train_08965.png,uhjjwrt0
data/train_images\train_08966.png,b41hfu9p
data/train_images\train_08967.png,ot7u4yal
data/train_images\train_08968.png,71b9r1i5
data/train_images\train_08969.png,zmzo02mf
data/train_images\train_08970.png,rg63lhlq
data/train_images\train_08971.png,tyeg3akn
data/train_images\train_08972.png,zhssuz1q
data/train_images\train_08973.png,e7y68uck
data/train_images\train_08974.png,m4izejsx
data/train_images\train_08975.png,0913reys
data/train_images\train_08976.png,d2nk6t27
data/train_images\train_08977.png,qgjp3hzg
data/train_images\train_08978.png,e57kvcno
data/train_images\train_08979.png,asroeb9u
data/train_images\train_08980.png,7h7buqil
data/train_images\train_08981.png,uvglaf8y
data/train_images\train_08982.png,ftm6cmr0
data/train_images\train_08983.png,8l2iq1xb
data/train_images\train_08984.png,o3skwof2
data/train_images\train_08985.png,sghuvpr8
data/train_images\train_08986.png,hbgwnjlv
data/train_images\train_08987.png,t7rlf3q6
data/train_images\train_08988.png,thyg195x
data/train_images\train_08989.png,ya06dziw
data/train_images\train_08990.png,f9thodzz
data/train_images\train_08991.png,fqkidcas
data/train_images\train_08992.png,e5sedgpg
data/train_images\train_08993.png,t33rxdt5
data/train_images\train_08994.png,9odofpiz
data/train_images\train_08995.png,f46ps2ey
data/train_images\train_08996.png,z6u0uonu
data/train_images\train_08997.png,uh7cf2z7
data/train_images\train_08998.png,cpynh8bt
data/train_images\train_08999.png,e54jxyhd
data/train_images\train_09000.png,euaq89gd
data/train_images\train_09001.png,th3mqbyy
data/train_images\train_09002.png,2vdzij7q
data/train_images\train_09003.png,7gs3taad
data/train_images\train_09004.png,2c4x8voe
data/train_images\train_09005.png,9tpi9itj
data/train_images\train_09006.png,1fms898c
data/train_images\train_09007.png,e4wco1nd
data/train_images\train_09008.png,cjp91ik9
data/train_images\train_09009.png,pwkwxxw6
data/train_images\train_09010.png,2aian1b9
data/train_images\train_09011.png,dyq8mwoi
data/train_images\train_09012.png,q45sox93
data/train_images\train_09013.png,1woi93gw
data/train_images\train_09014.png,ejzmrnxj
data/train_images\train_09015.png,5v1cihbe
data/train_images\train_09016.png,i3zyq9ow
data/train_images\train_09017.png,4507xt2c
data/train_images\train_09018.png,5x98jdl7
data/train_images\train_09019.png,n1feqjbx
data/train_images\train_09020.png,p316gq17
data/train_images\train_09021.png,cpm93upp
data/train_images\train_09022.png,1jhjt54d
data/train_images\train_09023.png,q6vaswr8
data/train_images\train_09024.png,a5n7ugd6
data/train_images\train_09025.png,b16ik49e
data/train_images\train_09026.png,agcuca57
data/train_images\train_09027.png,fs87q0vw
data/train_images\train_09028.png,rgpiu6h6
data/train_images\train_09029.png,6a3gzffa
data/train_images\train_09030.png,oejrktbo
data/train_images\train_09031.png,2vs0jyvw
data/train_images\train_09032.png,8v5gozu3
data/train_images\train_09033.png,36b8g461
data/train_images\train_09034.png,1z9et3wf
data/train_images\train_09035.png,0lug6kij
data/train_images\train_09036.png,cgt1b76m
data/train_images\train_09037.png,kfa2lw8e
data/train_images\train_09038.png,9s1t78vo
data/train_images\train_09039.png,784kqjul
data/train_images\train_09040.png,e4ep7cgn
data/train_images\train_09041.png,i71ycyh0
data/train_images\train_09042.png,9wwl1j1k
data/train_images\train_09043.png,xcfyhxs8
data/train_images\train_09044.png,x10iwtrn
data/train_images\train_09045.png,xxvkb363
data/train_images\train_09046.png,afzpq92v
data/train_images\train_09047.png,dr8albfg
data/train_images\train_09048.png,ayi49cab
data/train_images\train_09049.png,v4dub835
data/train_images\train_09050.png,e8a4t7rd
data/train_images\train_09051.png,ekqufn92
data/train_images\train_09052.png,56gkfmyn
data/train_images\train_09053.png,6sbrulk9
data/train_images\train_09054.png,gz4mx8zi
data/train_images\train_09055.png,cntrl2og
data/train_images\train_09056.png,497ocrvs
data/train_images\train_09057.png,f64adk2d
data/train_images\train_09058.png,bcxv00qb
data/train_images\train_09059.png,zaj86w7b
data/train_images\train_09060.png,zajghmkm
data/train_images\train_09061.png,819ei38y
data/train_images\train_09062.png,xedk0i0u
data/train_images\train_09063.png,lq6zudm6
data/train_images\train_09064.png,3fznk4sd
data/train_images\train_09065.png,etn3hojw
data/train_images\train_09066.png,xuq9wzuu
data/train_images\train_09067.png,fml00ml2
data/train_images\train_09068.png,nydga45o
data/train_images\train_09069.png,345ftp4u
data/train_images\train_09070.png,2k5pbrrs
data/train_images\train_09071.png,vsn5srki
data/train_images\train_09072.png,3w706sm2
data/train_images\train_09073.png,f1ucuofg
data/train_images\train_09074.png,9lu5z2h0
data/train_images\train_09075.png,2c0cmeks
data/train_images\train_09076.png,x9cj18vg
data/train_images\train_09077.png,7ocvqyik
data/train_images\train_09078.png,qpng7x0a
data/train_images\train_09079.png,ey9086dp
data/train_images\train_09080.png,t3ry6mxt
data/train_images\train_09081.png,7e8188bt
data/train_images\train_09082.png,ld41ta4a
data/train_images\train_09083.png,ymrclt8c
data/train_images\train_09084.png,wd1d1le9
data/train_images\train_09085.png,yccpnp8p
data/train_images\train_09086.png,fzrscmj6
data/train_images\train_09087.png,m80owml9
data/train_images\train_09088.png,v3l1jrlc
data/train_images\train_09089.png,bnwm6y6j
data/train_images\train_09090.png,11nh94al
data/train_images\train_09091.png,mx5b1ha3
data/train_images\train_09092.png,nt0yt2id
data/train_images\train_09093.png,vhsrt6jc
data/train_images\train_09094.png,1f52rbff
data/train_images\train_09095.png,dtve10ha
data/train_images\train_09096.png,16xawelm
data/train_images\train_09097.png,lfivudem
data/train_images\train_09098.png,ra9gjkf6
data/train_images\train_09099.png,ozlr9gge
data/train_images\train_09100.png,dig5vzll
data/train_images\train_09101.png,lwk6zxtp
data/train_images\train_09102.png,dthoo4ou
data/train_images\train_09103.png,aawbsrxo
data/train_images\train_09104.png,5q5igegj
data/train_images\train_09105.png,8iajdge2
data/train_images\train_09106.png,m0g9kdud
data/train_images\train_09107.png,pe0ctf72
data/train_images\train_09108.png,x8ogieot
data/train_images\train_09109.png,fdgrr9vm
data/train_images\train_09110.png,masxha4l
data/train_images\train_09111.png,vh6kv94y
data/train_images\train_09112.png,b4r8ocfs
data/train_images\train_09113.png,sw96cgow
data/train_images\train_09114.png,m8v4pvkf
data/train_images\train_09115.png,n63b056d
data/train_images\train_09116.png,frzhxka7
data/train_images\train_09117.png,uahpc63k
data/train_images\train_09118.png,j23ejm03
data/train_images\train_09119.png,tquvbl2v
data/train_images\train_09120.png,gpmu5179
data/train_images\train_09121.png,rfqpvw7z
data/train_images\train_09122.png,ncij21d5
data/train_images\train_09123.png,q4o724m9
data/train_images\train_09124.png,rabpkqiu
data/train_images\train_09125.png,rleau6ux
data/train_images\train_09126.png,9sy4yslc
data/train_images\train_09127.png,jnio8zic
data/train_images\train_09128.png,tbusarw1
data/train_images\train_09129.png,s8wexcrh
data/train_images\train_09130.png,6sbyd1rk
data/train_images\train_09131.png,1aw77oxt
data/train_images\train_09132.png,kr79u2c3
data/train_images\train_09133.png,wuznqt7u
data/train_images\train_09134.png,4dwc9bl4
